8097,Sergey Vasilievich Rachmaninov,The Divine Liturgy Of Our Holy Father,Choir: Johannes Damascenus Chor Fur Ostkirchilche Liturgy
8098,Felix Mendelssohn,Piano Trio In D Minor,"Artist: Thibaud, Casals and Cortot"
8099,Vincent d'Indy,Symphony On A Mountaineers Song,"Soloist: Aldo Ciccolini
Orchestra: Paris Orchestra"
8100,Johann Sebastian Bach,"Well-tempered Clavier, Book 1 - Prelude  in C major",Soloist: Ivo Pogorelich
8101,L&#xE9;o Ferr&#xE9;,Les Poetes De Sept Ans,""
8102,Johannes Brahms,Hungarian Dance No. 1 in G minor,Soloist: Katie  Marielle Labeque
8103,Van Morrison,In The Garden,""
8104,Loudon Wainwright III,Central Square Song,""
8105,Bob Dylan,My Back Pages,""
8106,Chester Arthur Burnett,Smokestack Lightnin',""
8107,Paula Yates,These Boots Are Made For Walking,""
8108,Bob Marley,Them Belly Full (But We Hungry),""
8109,Iggy Pop,Lust For Life,""
8110,Sir Edward Elgar,Cello Concerto in E minor - 4th movement,"Soloist: Andre Navarra
Orchestra: The Hall&#xE9; Orchestra
Conductor: Sir John Barbirolli"
8111,Tove Ditlevsen,Saa Tag Mit Hjerte (Now Take My Heart),"Soloist: Jussi Bj&#xF6;rling
Orchestra: The Royal Orchestra Stockholm"
8112,Wolfgang Amadeus Mozart,Mass No. 18 in C minor 'Great',"Soloist: Barbara Schlick
Orchestra: The Collegium Cartusianum
Conductor: Peter Neumann"
8113,Fr&#xE9;d&#xE9;ric Chopin,Mazurka In D major,Soloist: Ignace Jan Paderewski
8114,Dooley Wilson  Elliot Carpenter,As Time Goes By,""
8115,Zydeco Brothers,Jolie Blonde,Artist: R Cajun
8116,Miriam Makeba,Malaika,""
8117,Anarkali,Aaja Ab To Aaja,""
8118,Genesis,Land Of Confusion,""
8119,Carol Kidd,When I Dream,Soloist: Carol Kidd
8120,The Choir Of The Ecclesiastical Academy Of Moscow,Simeon,Artist: The Laure Choir Of Trinity Serge
8121,Benjamin Luxon,Sleep,""
8122,Henry Blair  Ray Turner,Sparky's Magic Echo,""
8123,"Kenneth Horne, Kenneth Williams, Hugh Paddick",Round The Horne,""
8124,The Beatles,I'm A Loser,""
8125,The Dream Academy,Life In A Northern Town,""
8126,Robert Lindsay,Hold My Hand,Artist: Maryann Plunkett
8127,Johann Sebastian Bach,Toccata,Orchestra: Sky
8128,Stavros Xarchakos,Choros Tou Sakenia,Soloist: George Zambetas
8129,Bruce Springsteen,Badlands,""
8130,Chris Rea,The Road To Hell,""
8131,Vangelis,Chariots Of Fire,""
8132,Bryan Ferry,Avalon,""
8133,Billy Cotton  His Band,The Red Red Robin,Artist: The Charlton Athletic
8134,City of Prague Philharmonic Orchestra,Gabriel's Oboe (from The Mission),""
8135,Gustav Holst,World In Union - Jupiter (from The Planets),Soloist: Kiri Te Kanawa
8136,Elton John,Sacrifice,""
8137,The Police,Every Little Thing She Does Is Magic,""
8138,Steve Winwood,Higher Love,""
8139,Wolfgang Amadeus Mozart,Dies Bildnis ist bezaubernd sch&#xF6;n (from The Magic Flute),"Soloist: Fritz Wunderlich, Karl B&#xF6;hm
Orchestra: Berlin Philharmonic"
8140,Benjamin Britten,"Hymn: Queen and huntress (from Serenade for Tenor, Horn and Strings)","Soloist: Peter Pears, Benjamin Britten, Dennis Brain
Orchestra: The Boyd Neel Orchestra"
8141,Johann Sebastian Bach,Goldberg Variations  - Variation No. 2,Soloist: Glenn Gould
8142,Claudio Monteverdi,Duo Seraphim (from Vespers 1610),"Soloist: Nigel Robson / Sandro Naglai
Choir: The Monteverdi Choir
Orchestra: English Baroque Soloists
Conductor: John Eliot Gardiner"
8143,Wolfgang Amadeus Mozart,Divertimento For Violin In E Flat,Orchestra: The Kehr Trio
8144,Joseph Haydn,String Quartet in C major,Orchestra: The Dekany Quartet
8145,Joseph Haydn,Et incarnatus est (from Mass),"Soloist: Lisa Della Cassa
Orchestra: The Vienna Symphony Orchestra
Conductor: Jonathan Sternberg"
8146,Franz Schubert,"Der Einsame, D800","Soloist: Dietrich Fischer-Dieskau, Alfred Brundel"
8147,Modest Petrovich Mussorgsky,Clock Scene (from Boris Godunov),"Soloist: Feodor Chaliapin
Orchestra: London Symphony Orchestra
Conductor: Max Steimann"
8148,Johann Sebastian Bach,Violin Concerto No. 2 in E major - 2nd movement,"Soloist: Alexander Schneider, Isaac Stern
Orchestra: The English Chamber Orchestra"
8149,Gioachino Rossini,The Italian Girl in Algiers Overture,"Orchestra: The Philharmonic Orchestra Of New York
Conductor: Arturo Toscanini"
8150,Wolfgang Amadeus Mozart,L'ho perduta (from The Marriage of Figaro),"Soloist: Margaret Price
Orchestra: The New Philharmonic Orchestra
Conductor: Otto Klemperer"
8151,Lennie Niehaus,Begin the Beguine,""
8152,The Royal Green Jackets (Normandy Band),I'm Ninety Five,Artist: Buglers of the 3rd Battalion of the Royal Greenjackets
8153,Elizabeth Parrish,The Best Of Times,Artist: George Hearn
8154,Joseph Haydn,Act 1 Scene 1 Chorus (from The Creation),"Soloist: Anthony Rolfe Johnson
Orchestra: The Orchestra Of The Academy Of Ancient Music
Conductor: Christopher Hogwood"
8155,Alain Legrand,Magic Roundabout Theme,""
8156,Jacques Offenbach,Fly Duet (from Orpheus in the Underworld),"Soloist: Richard Angas, Llilian Watson
Orchestra: The English National Opera
Conductor: Sir Colin Davis"
8157,Tommy Steele,Rock With The Cavemen,""
8158,Robin Williamson,Evolution Rag,Orchestra: The Incredible String Band
8159,Ludwig van Beethoven,"String Quartet No. 16 in F major, Op. 135 - 2nd movement",Orchestra: The Brodsky Quartet
8160,Ross Macmanus  The Joe Loss Orchestra,At Last,""
8161,The Beatles,You Really Got A Hold On Me,""
8162,Franz Schubert,"Piano Sonata No. 21 in B flat major, D960 -1st movement","Soloist: Alfred Brundel
Orchestra: The English Concert Orchestra
Conductor: Trevor Pinnock"
8163,Duke Ellington  His Orchestra,Blood Count,""
8164,Giacomo Puccini,Franchigia a Floria Tosca  (from Tosca),"Soloist: Placido Domingo, Renate Scotto
Orchestra: The Philharmonic Orchestra
Conductor: James Levine"
8165,Risky Business,Risky Business,""
8166,Benjamin Britten,The spacious firmament on high (from Noye's Fludde),"Orchestra: An East Suffolk Children's Orchestra
Conductor: Norman Del Mar"
8167,Johann Georg Leopold Mozart,Toy Symphony,"Soloist: Roger Bannister
Orchestra: The Princeton Chamber Orchestra"
8168,Louis Armstrong,When You're Smiling,""
8169,Charlie Parker,Koko,""
8170,The Proclaimers,Letter From America,""
8171,The Lounge Lizards,Harlem Nocturne,""
8172,Eurythmics,Love Is A Stranger,""
8173,Rita Hayworth,Put The Blame On Mame,""
8174,Marlene Dietrich,Falling In Love Again,""
8175,June Bronhill,The Holy City,""
8176,Gaetano Donizetti,O giusto cielo (from Lucia di Lammermoor),"Soloist: Joan Sutherland
Orchestra: The Orchestra Of The Academy Of St Cecilia Rome
Conductor: John Pritchard"
8177,Popper,Elfin Dance,"Soloist: Alexander Dedyukhin
Conductor: Mstislav Rostropovich"
8178,John Arlott,Cricket Commentary By John Arlott,""
8179,Gilbert  Sullivan,A nice dilemma we have here (from Trial by Jury),Orchestra: The D'Oly Carte Opera
8180,Johann Strauss II,Acceleration Waltz,"Orchestra: The Vienna Volksoper
Conductor: Josef Leo Gruber"
8181,Giuseppe Verdi,Figlia! a tal nome io palpito (from Simon Boccanegra),"Soloist: Tito Gobbi, Victoria De Los Angeles
Orchestra: The Orchestra and Choir Of The Opera Theatre Of Rome
Conductor: Gabriele Santini"
8182,A Recording From A Swiss Village,On Top Of The Mountains,""
8183,Thomas Tomkins,My Shepherd Is The Loving Lord,"Choir: The Choir Of Magdalen College Oxford
Soloist: Christopher Gower, Bernard Rose"
8184,Joseph Haydn,Sanctus (from Mass in B flat major 'Harmoniemesse'),"Choir: The Choir Of St John's College Cambridge
Orchestra: The Academy of St Martin in the Fields
Conductor: George Guest"
8185,Kecak Ganda Sari,Kecak: Introduction,""
8186,Henry Blair  Ray Turner,Sparky's Magic Piano,""
8187,The Dave Brubeck Octet,Fugue On Bop Themes,""
8188,Johann Sebastian Bach,Suite for Solo Cello No. 1 in G Major - 1st movement,Soloist: Paul Tortelier
8189,Philip Glass,Koyaanisqatsi,"Orchestra: The Vienna Philharmonic Orchestra
Conductor: Eberhard Wachter"
8190,Richard Strauss,"Wo ist er, dessen S&#xFC;ndenbecher jetzt voll st? (from Salome)","Soloist: Eberhard Wachter
Orchestra: The Vienna Philharmonic Orchestra"
8191,Sir Laurence Olivier,The Song Of Deborah,""
8192,Stephen Sondheim,What Would We Do Without You,Artist: The Cast of Company
8193,Rose Marie,Just One More Chance,""
8194,Stephen Sondheim,Losing My Mind,"Soloist: Barbara Cook
Orchestra: The New York Philharmonic
Conductor: Paul Gemignani"
8195,The Orphans,Locomotive Steam Engine,""
8196,Gary  Vera Aspey,The Coal And Albert Berry,""
8197,James Galway,The Carnival Of Venice,""
8198,Steely Dan,Haitian Divorce,""
8199,Giacomo Puccini,Suor Angelica,"Soloist: Renato Scotto
Orchestra: The New Philharmonic Orchestra
Conductor: Lorin Mazel"
8200,Blackbird,Song,""
8201,Wolfgang Amadeus Mozart,Mass No. 18 in C minor 'Great' - Et incarnatus est,"Soloist: Ileana Cotrubas
Orchestra: The New Philharmonic Orchestra
Conductor: Raymond Leppard"
8202,Carole Lynne,My Heart And I,Artist: Richard Tauber
8203,Sammy Davis Jr.,What Kind Of Fool Am I?,""
8204,Nat King Cole,September Song,""
8205,Derek Bell,Carolan's Receipt,""
8206,Rabindranath Tagore,Purano Sai Diner Katha,""
8207,Paul Robeson,The Peat Bog Soldiers,""
8208,Julian Bream,Batell Galliard,""
8209,Peter Warlock,He hears the cry of the sedge (from The Curlew),"Soloist: James Griffett
Orchestra: The Haffner String Quartet"
8210,Wolfgang Amadeus Mozart,Keyboard Trio No. 2 In E flat major 'Kegelstatt',Orchestra: The Nash Ensemble
8211,Henry Purcell,Hark! Now all things (from The Fairy Queen),Soloist: Emma Kirkby
8212,Johann Sebastian Bach,English Suite No. 5 in E minor - Prelude,Soloist: Glenn Gould
8213,Stephen Sondheim,Weekend In The Country,Artist: Original London Cast
8214,Danielle Ferland,Into The Woods,""
8215,Ludwig van Beethoven,Symphony No. 4 in B flat major,"Orchestra: The Berlin Philharmonic Orchestra
Conductor: Herbert von Karajan"
8216,Richard Rodney Bennett,Far From The Madding Crowd,""
8217,George Gershwin,Girl Crazy,"Orchestra: The Buffalo Philharmonic
Conductor: Michael Tilson Thomas"
8218,Giuseppe Verdi,"Otello Act 1, Scene 3","Soloist: Katia Ricciarelli, Placido Domingo
Orchestra: The Orchestra Del Teatro Alla Scala Di Milano
Conductor: Lorin Maazel"
8219,"Harry Connick, Jr.",We Are In Love,""
8220,Antonin Dvorak,"Piano Quintet No. 2 in A major, Op.81 - 2nd movement",Orchestra: The Nash Ensemble Of London
8221,Wolfgang Amadeus Mozart,Piano Concerto No. 18 in B flat major,"Soloist: Mitsuko Uchida
Orchestra: The English Chamber Orchestra
Conductor: Jeffrey Tate"
8222,Gustav Mahler,Symphony No. 2 in C minor 'Resurrection' - Mit Aufschwung aber nicht eilen (from 5th movement),"Orchestra: The City Of Birmingham Symphony
Conductor: Simon Rattle"
8223,Nusrat Fateh Ali Khan,Mustt Mustt (Duckpond Dub),""
8224,Johnny Nash,I Can See Clearly Now,""
8225,Nusrat Fateh Ali Khan,Osnao Ona,""
8226,Them,It's All Over Now Baby Blue,""
8227,Elvin Bishop,Fooled Around And Fell In Love,""
8228,Nusrat Fateh Ali Khan,Allah Hoo Allah Hoo,""
8229,Pink Floyd,Us And Them,""
8230,Sir John Betjeman,The Arrest Of Oscar Wilde,""
8231,Lennie Niehaus,Sweet And Lovely,""
8232,Elvis Presley,Steamroller Blues,""
8233,Alexander Borodin,Prince Igor Act 2,Orchestra: The Orchestra  Chorus Of National Opera Theatre
8234,John Adams,Christian Zeal And Activity,Orchestra: The San Francisco Symphony
8235,Igor Stravinsky,Dance of the Earth (from The Rite Of Spring),Orchestra: The City Of Birmingham Symphony Orchestra
8236,George Gershwin,Porgy and Bess Act 2,"Soloist: Willard White
Choir: The Glyndebourne Chorus
Orchestra: The London Philharmonic"
8237,Ludwig van Beethoven,Symphony No. 6 in F major 'Pastoral' - 1st movement,Orchestra: The London Philharmonic
8238,Gustav Mahler,Symphony No. 6 in A minor - 4th movement,Orchestra: The London Philharmonic Orchestra
8239,Leos Janacek,String Quartet No. 2 'Intimate Letters' - 4th movement (finale),Orchestra: The Janacek Quartet
8240,Giuseppe Verdi,Falstaff Act 3 (finale),"Soloist: Guiseppe Valdengo
Orchestra: The NBC Symphony Orchestra"
8241,Ralph Vaughan Williams,On Wenlock Edge,"Orchestra: The Zorian String Quartet
Soloist: Peter Pears, Benjamin Britten
Words: A. E. Housman"
8242,Bob Marley,Time Will Tell,""
8243,The Polperro Fishermen's Choir,Trelawny,""
8244,Gabriel Faur&#xE9;,Requiem,"Choir: The Choir Of King's College Cambridge
Orchestra: The English Chamber Orchestra"
8245,Maxwell Hutchinson,Lacrimosa (Requiem In A Village Church),Choir: The Village Choir
8246,Larry McCray,Ambition,""
8247,Camille Saint-Sa&#xEB;ns,Feast of All Saints,"Choir: The Choir of All Saints Church, London"
8248,The Pixies,Here Comes Your Man,""
8249,Dmitri Shostakovich,Piano Concerto No. 2 in F major,"Soloist: Christina Oritz
Orchestra: The Royal Philharmonic Orchestra"
8250,Duke Ellington,Take The A Train,""
8251,Elvis Costello,Indoor Fireworks,""
8252,Paul Simon,Late In The Evening,""
8253,Vincenzo Bellini,"Ah, bello a me ritorna (from Norma)","Soloist: Maria Callas
Orchestra: The Orchestra and Chorus Of La Scala Milan"
8254,Julie Andrews,The Rain In Spain,Artist: Rex Harrison
8255,Eddie Fisher,Oh! My Papa,""
8256,Emmy Todd,Black And White Rag,""
8257,Charlie Barnet,Skyliner,""
8258,Nat King Cole,The Very Thought Of You,""
8259,Shirley Bassey,I Wish You Love,""
8260,Chuck Berry,Sweet Little Sixteen,""
8261,Thelonious Monk,Blue Monk,""
8262,Smokey Robinson,The Tracks Of My Tears,""
8263,John Lennon,Stand By Me,""
8264,Miles Davis,Sketches Of Spain,""
8265,Bryan Ferry,When She Walks In The Room,""
8266,Paul Simon,Born At The Right Time,""
8267,Mighty Sparrow,Ten To One Is Murder,""
8268,Beniamino Gigli,O Paradiso,""
8269,Shelley Plimpton,Frank Mills (from Hair),""
8270,The Boomtown Rats,She's So Modern,""
8271,Gene Pitney,Something's Gotten Hold Of My Heart,""
8272,The Rolling Stones,Continental Drift,""
8273,Elvis Costello,A Good Year For The Roses,""
8274,Kate Bush,Wuthering Heights,""
8275,The Choir Coisir Loch A Tuath,Child In A Manger (Gaelic Version),""
8276,Kenneth McKellar,Ae Fond Kiss,""
8277,Patsy Cline,I've Loved And Lost Again,""
8278,Father Sydney MacEwan,The Road To The Isles,""
8279,Wolfgang Amadeus Mozart,The Marriage Of Figaro - Final Aria,"Soloist: Jessye Norman
Orchestra: The BBC Symphony Orchestra and Chorus"
8280,Ralph Vaughan Williams,Norfolk Rhapsody No. 1,Orchestra: The London Philharmonic Orchestra
8281,Henry Purcell,Fear no danger to ensue (from Dido and Aeneas),"Soloist: Eileen Poulter, Patricia Clark
Orchestra: The English Chamber Orchestra"
8282,Se&#xE1;n &#xD3; Riada,Inion An Philitinigh,""
8283,B&#xE9;la Bart&#xF3;k,Romanian Folk Dances -  No. 3,"Soloist: Susan Tomes, Krysia Osostowicz"
8284,Mercedes Sosa,Volver A Los 17,""
8285,J.J. Cale,Magnolia,""
8286,Juliette Gr&#xE9;co,Il N'y A Plus D'Apres,""
8287,Sir Edward Elgar,The Light of Life,Choir: The Liverpool Philharmonic Choir
8288,Greek Singers,A Sergeant Called Stamoulis,""
8289,Richard Strauss,Der Rosenkavalier Act 3,"Soloist: Helen Donath, Yvonne Minton
Orchestra: Vienna Philharmonia Orchestra"
8290,Anna Vissi,Dodekka,""
8291,Pyotr Ilyich Tchaikovsky,Liturgy of St John Chrysostom - The Lord's Prayer,Choir: Choir Of The Russian Church Metropolitan Of Paris
8292,Naftali Herstik,Kol Nidrei,Choir: The Jerusalem Great Synagogue Choir
8293,Ludwig van Beethoven,"String Quartet No. 14 in C sharp minor, Op. 131 - 1st movement",Orchestra: The Medici String Quartet
8294,The Lubarvitches Chorus,Tzomoh Lecho Nafshi,""
8295,Shlomo Carlebach,Od Avinu Hay,""
8296,Sholom Katz,Lest We Forget,""
8297,Peter Dawson,The Smugglers' Song,""
8298,Maurice Andr&#xE9;,Trumpet Voluntary,""
8299,Robin Hall  Jimmy MacGregor,Ye Canny Shove Yer Granny,Artist: Jimmie Macgregor
8300,The Children Of Dragon School Oxford,Dragon School Song,""
8301,Patrick Wymark,Night Mail,""
8302,The Botswana Tribe,African Tribal Song,""
8303,Kenneth McKellar,Kishmull's Galley,""
8304,The Oscar Peterson Trio,I Feel Pretty,""
8305,Billy Mayerl,Marigold,""
8306,Wolfgang Amadeus Mozart,Fortunato l'uom che prende (finale) (from Cosi fan tutte),"Soloist: Dame Janet Baker, Nicolai Gedda et al
Orchestra: The Royal Opera Chouse Orch  Chorus"
8307,Jean Sibelius,Symphony No. 1 in E minor - 1st movement,Orchestra: The Philharmonia And New Philharmonia Orchestra
8308,Sir Edward Elgar,Enigma Variations - EDU,Orchestra: The London Philharmonic Orchestra
8309,Ludwig van Beethoven,String Quartet in E Flat Major (Beginning),Orchestra: The Melos Quartet
8310,Joseph Haydn,String Quartet in E flat major - 1st movement,Orchestra: The Tatrai Quartet
8311,John Field,Nocturne No 7 In C,Soloist: Rena Kyriakou
8312,Johann Sebastian Bach,English Suite No. 2 in A minor - 5th movement,Soloist: Martha Argerich
8313,Symphonic Wind Band,Caison's March,""
8314,Wally Badarou,The Dachstein Angels,""
8315,Brian Gascoigne,Comfort Ye (from Rock Messiah),Soloist: Madelaine Bell
8316,Pat Kilduff  The Chieftains,The Hunters Purse,""
8317,Wolfgang Amadeus Mozart,"Soll ich dich, Teurer (from The Magic Flute)","Soloist: Irmgard Seefried, Anton Dermota
Orchestra: Vienna Philharmonia Orchestra
Soloist: Ludwig Weber"
8318,Russian Orthodox Cathedral Choir of Paris,Great Vespers,""
8319,James Taylor,Home By Another Way,""
8320,Barbara Hendricks,Hold On,""
8321,Antonio Vivaldi,Concerto for Two Mandolins in G major,Orchestra: I Musici
8322,Art-Tune Co Hong Kong,Birdsong on Kung Mountain,""
8323,The Becketts,Me And Robert Foster,""
8324,Fats Waller,Don't Let It Bother You,""
8325,The German Workers,Wann Wir Schreiten,""
8326,Joan Baez,For Sasha,""
8327,Sidney Bechet,Basin Street Blues,""
8328,Django Reinhardt  St&#xE9;phane Grappelli,Night And Day,""
8329,Louis Armstrong,Blueberry Hill,""
8330,L Statham,Pipers Lament,Soloist: Solo Bagpipe
8331,Gene Chandler,Duke Of Earl,""
8332,Fela Kuti  Afrika 70,Alu Jon Jonki Jon,""
8333,Miles Davis,He Loved Him Madly,""
8334,Nikolai Ivanovitch Kompaneiski,Herouvimska Pessen,Choir: The Bulgarian State Choir
8335,Captain Beefheart  His Magic Band,Too Much Time,""
8336,Fairuz,Ya Tayr,""
8337,Dorothy Love Coates,Lord Don't Forget About Me,""
8338,Wolfgang Amadeus Mozart,Sinfonia Concertante in E flat major - 1st movement,"Orchestra: The Prague Chamber Orchestra
Soloist: Josef Suk"
8339,Baldassare Galuppi,Sonata No 5 In C Major,Soloist: Arturo Benedetti Michelangeli
8340,Cab Calloway,Minnie The Moocher,""
8341,Lead Belly,Green Corn,""
8342,Johann Sebastian Bach,Magnificat in D major,Orchestra: The Munich Bach Orchestra
8343,Giacomo Puccini,Act 3 Duet (from La Boh&#xE8;me),"Soloist: Placido Domingo, M Caballe"
8344,Leos Janacek,Katya Kabanova Act 3,"Soloist: Elisabeth Soderstrom, Petr Dvorsky
Orchestra: Vienna Philharmonia Orchestra"
8345,Giuseppe Verdi,Il trovatore,"Soloist: Elena Obraztsova, Franco Bonisolli
Orchestra: The Berlin Philharmonic Orchestra"
8346,George Gershwin,It ain't necessarily so (from Porgy and Bess),"Soloist: Damon Evans
Choir: The Glyndebourne Chorus"
8347,Giuseppe Verdi,Aria (from La traviata),"Soloist: Ileana Cotrubas
Orchestra: Bayerisches Staatsorchester"
8348,Nina Simone,To Love Somebody,""
8349,Bessie Smith,T'ain't Nobody's Bizness If I Do,""
8350,Kris Kristofferson,Me And Bobby McGee,""
8351,Johnnie Allan,Promised Land,""
8352,James Galway,Bachianas Brasileiras No 5 Aria,""
8353,Derek Bell and The Chieftans,Cian O Heaghra,""
8354,Sonny Boy Williamson  The Yardbirds,Pontiac Blues,""
8355,Paul Brady,The Island,""
8356,Van Morrison,Dweller On The Threshold,""
8357,Se&#xE1;n &#xD3; Riada,Playboy Of The Western World,""
8358,"Choir Of St Mary's Church Of Chuil, Co. Cork",Catholic Mass,""
